"Month","Type","Number","Title","Type2","URL"
1986-12-31,"Decree","Decreto 946/986","CONTRATACIONES DEL ESTADO - LICITACIONES PUBLICAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/946-1986"
1986-12-31,"Decree","Decreto 945/986","COMERCIO EXTERIOR - EXPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/945-1986"
1986-12-31,"Decree","Decreto 944/986","COMERCIO EXTERIOR - EXPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/944-1986"
1986-12-31,"Decree","Decreto 943/986","COMERCIO EXTERIOR - IMPORTACIONES - TRANSPORTE COLECTIVO DE PASAJEROS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/943-1986"
1986-12-31,"Decree","Decreto 942/986","IMPUESTO ESPECIFICO INTERNO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/942-1986"
1986-12-31,"Decree","Decreto 941/986","IMPUESTO AL PATRIMONIO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/941-1986"
1986-12-31,"Decree","Decreto 940/986","IMPUESTO A LAS RENTAS DE LA INDUSTRIA Y COMERCIO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/940-1986"
1986-12-31,"Decree","Decreto 939/986","IMPUESTO A LAS RENTAS DE LA INDUSTRIA Y COMERCIO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/939-1986"
1986-12-31,"Decree","Decreto 938/986","ACTUALIZACION DE MONTOS DE MULTAS DE INFRACCIONES TRIBUTARIAS. CONTRAVENCION E INSTIGACION PUBLICA A NO PAGAR TRIBUTOS. 1987","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/938-1986"
1986-12-31,"Decree","Decreto 937/986","FIJACION DE TASA DE INTERES PARA REGIMENES DE FACILIDADES. 1987","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/937-1986"
1986-12-31,"Decree","Decreto 936/986","FIJACION DEL VALOR REAL DE INMUEBLES URBANOS, SUBURBANOS Y RURALES. AÑO 1986","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/936-1986"
1986-12-31,"Decree","Decreto 935/986","IMPUESTO AL PATRIMONIO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/935-1986"
1986-12-31,"Decree","Decreto 934/986","FUNCIONARIOS POLICIALES. DESIGNACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/934-1986"
1986-12-31,"Decree","Decreto 933/986","FUNCIONARIOS MILITARES - RACIONALIZACION ADMINISTRATIVA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/933-1986"
1986-12-31,"Decree","Decreto 932/986","CREACION DE LA COMISION EN MATERIA DE COOPERACION FRONTERIZA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/932-1986"
1986-12-31,"Decree","Decreto 931/986","COMERCIO EXTERIOR - EXPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/931-1986"
1986-12-31,"Decree","Decreto 930/986","COMERCIO EXTERIOR - EXPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/930-1986"
1986-12-31,"Decree","Decreto 929/986","VITIVINICULTURA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/929-1986"
1986-12-31,"Decree","Decreto 928/986","CONSEJOS DE SALARIOS - GRUPO Nº 36 INDUSTRIA GRAFICA DE OBRA. SUBGRUPO PUBLICIDAD EN VIA PUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/928-1986"
1986-12-31,"Decree","Decreto 927/986","CONSEJOS DE SALARIOS - GRUPO N° 46 SERVICIOS GENERALES. SUBGRUPO INVESTIGACION DE MERCADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/927-1986"
1986-12-31,"Decree","Decreto 926/986","CONSEJOS DE SALARIOS - GRUPO N° 46 SERVICIOS GENERALES. SUBGRUPO CLEARING
DE INFORMES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/926-1986"
1986-12-31,"Decree","Decreto 925/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO Nº 40 INSTRUMENTAL MEDICO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/925-1986"
1986-12-31,"Decree","Decreto 924/986","CONSEJOS DE SALARIOS - GRUPO Nº 25 INDUSTRIA HOTELERA. SUBGRUPO HOTEL DE PRIMERA CATEGORIA ESPECIAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/924-1986"
1986-12-31,"Decree","Decreto 923/986","CONSEJOS DE SALARIOS - GRUPO Nº 14 INDUSTRIA MECANICA. SUBGRUPO Nº 5 ASOCIACION DE SUPERVISORES DE LA INDUSTRIA DEL METAL Y AFINES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/923-1986"
1986-12-31,"Decree","Decreto 922/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 37 VENTA DE ARTICULOS ODONTOLOGICOS E IMPORTADORES DEL SECTOR","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/922-1986"
1986-12-31,"Decree","Decreto 921/986","CONSEJOS DE SALARIOS - GRUPO N° 38 CEMENTO CERAMICA ROJA REFRACTARIA Y BLANCA. SUBGRUPO CERAMICA BLANCA ITEM INDUSTRIAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/921-1986"
1986-12-31,"Decree","Decreto 920/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO Nº 24 FRUTAS Y VERDURAS SECTOR MERCADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/920-1986"
1986-12-31,"Decree","Decreto 919/986","CONSEJOS DE SALARIOS - GRUPO N° 23 INDUSTRIA ACEITERA. ACEITES COMESTIBLES E INDUSTRIALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/919-1986"
1986-12-31,"Decree","Decreto 918/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 24 FRUTAS Y VERDURAS SECTOR PACKING","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/918-1986"
1986-12-31,"Decree","Decreto 917/986","CONSEJOS DE SALARIOS - GRUPO N° 38 CEMENTO. CERAMICA ROJA REFRACTARIA Y BLANCA. SUBGRUPO FABRICAS DE HORMIGON PREELABORADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/917-1986"
1986-12-31,"Decree","Decreto 916/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 16 AGENCIAS DE PUBLICIDAD","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/916-1986"
1986-12-31,"Decree","Decreto 915/986","CONSEJOS DE SALARIOS - GRUPO N° 39 PRENSA RADIODIFUSION TELEVISION COMUNICACIONES Y TALLERES GRAFICOS DE EMPRESAS PERIODISTICAS. SUBGRUPO PRENSA Y TALLERES GRAFICOS DE MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/915-1986"
1986-12-31,"Decree","Decreto 914/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 5 IMPORTADORES Y MAYORISTAS DE ALMACEN","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/914-1986"
1986-12-31,"Decree","Decreto 913/986","CONSEJOS DE SALARIOS - GRUPO Nº 1 COMERCIO. SUBGRUPO Nº 22 DESPACHANTES DE ADUANA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/913-1986"
1986-12-31,"Decree","Decreto 912/986","CONSEJOS DE SALARIOS - GRUPO Nº 1 COMERCIO. SUBGRUPO Nº 7 LIBRERIAS Y PAPELERIAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/912-1986"
1986-12-31,"Decree","Decreto 911/986","CONSEJOS DE SALARIOS - GRUPO N° 7 TRANSPORTE MARITIMO. SUBGRUPO MARINA MERCANTE","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/911-1986"
1986-12-31,"Decree","Decreto 910/986","CONSEJOS DE SALARIOS - GRUPO N° 38 CEMENTO. CERAMICA ROJA REFRACTARIA Y BLANCA. SUBGRUPO. CERAMICA REFRACTARIA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/910-1986"
1986-12-31,"Decree","Decreto 909/986","CONSEJOS DE SALARIOS - GRUPO N° 38 CEMENTO CERAMICA ROJA REFRACTARIA Y BLANCA.SUBGRUPO CERAMICA BLANCA ITEM INDUSTRIAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/909-1986"
1986-12-31,"Decree","Decreto 908/986","CONSEJOS DE SALARIOS - GRUPO Nº 1 COMERCIO. SUBGRUPO N° 25 MERCADO MODELO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/908-1986"
1986-12-31,"Decree","Decreto 907/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO 33 DEPOSITOS Y ALMACENAJE DE MERCADERIAS DE TERCEROS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/907-1986"
1986-12-31,"Decree","Decreto 906/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO ADMINISTRACION Y VENTA DE PROPIEDADES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/906-1986"
1986-12-31,"Decree","Decreto 905/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO Nº 8 BARRACAS DE ARTICULOS Y MATERIALES DE CONSTRUCCION HIERRO MADERA ARTICULOS USADOS CARBON LEÑA Y SAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/905-1986"
1986-12-31,"Decree","Decreto 904/986","CONSEJOS DE SALARIOS - GRUPO N° 39 PRENSA. RADIODIFUSION. TELEVISION. COMUNICACIONES Y TALLERES GRAFICOS DE EMPRESAS PERIODISTICAS. SUBGRUPO RADIO BUSQUEDA DE PERSONAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/904-1986"
1986-12-31,"Decree","Decreto 903/986","CONSEJOS DE SALARIOS - GRUPO N° 39 PRENSA RADIODIFUSION TELEVISION COMUNICACIONES Y TALLERES GRAFICOS DE EMPRESAS PERIODISTICAS. SUBGRUPO PRENSA Y TALLERES GRAFICOS DEL INTERIOR DEL PAIS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/903-1986"
1986-12-31,"Decree","Decreto 902/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 30 AGENCIAS DE CARGA AEREA Y SERVICIOS COURIER","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/902-1986"
1986-12-31,"Decree","Decreto 901/986","CONSEJOS DE SALARIOS - GRUPO Nº 46 SERVICIOS GENERALES. SUBGRUPO INFORMATICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/901-1986"
1986-12-31,"Decree","Decreto 900/986","CONSEJOS DE SALARIOS - GRUPO N° 46 SERVICIOS GENERALES. SUBGRUPO ESTUDIOS NOTARIALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/900-1986"
1986-12-31,"Decree","Decreto 899/986","CONSEJOS DE SALARIOS - GRUPO Nº 46 SERVICIOS GENERALES. SUBGRUPO ESTUDIOS PROFESIONALES COMPUTACION GESTORIAS ESTUDIOS NO PROFESIONALIZADOS Y ESTUDIOS PROFESIONALES PROPIETARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/899-1986"
1986-12-31,"Decree","Decreto 898/986","CONSEJOS DE SALARIOS - GRUPO N° 46 SERVICIOS GENERALES. SUBGRUPO ENCARGADOS Y PORTEROS DE EDIFICIOS DE APARTAMENTOS DE PROPIEDAD HORIZONTAL Y/O ESCRITORIOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/898-1986"
1986-12-31,"Decree","Decreto 897/986","CONSEJOS DE SALARIOS - GRUPO 46 SERVICIOS GENERALES. SUBGRUPO EMPRESAS DE
LIMPIEZA DE EDIFICIOS Y ENCERADOS DE PISOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/897-1986"
1986-12-31,"Decree","Decreto 896/986","CONSEJOS DE SALARIOS - GRUPO Nº 46 SERVICIOS GENERALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/896-1986"
1986-12-31,"Decree","Decreto 895/986","CONSEJOS DE SALARIOS - GRUPO Nº 1 COMERCIO. SUBGRUPO Nº 39 VENTA DE MOTOS CICLOMOTORES SUS REPUESTOS Y ACCESORIOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/895-1986"
1986-12-31,"Decree","Decreto 894/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 1 TIENDAS Y SIMILARES MERCERIAS CASAS DE MODA LANERIAS BOUTIQUES VENTA DE TELAS VENTA DE ARTICULOS PARA HOMBRES ZAPATERIAS MARROQUINERIAS ALFOMBRAS VENTA DE ARTICULOS DEPORTIVOS PELETERIAS SOMBRERIAS PARAGÜERIAS MEDIERIAS REGISTRO DE TELAS PERFUMERIAS Y ARTICULOS DE TOCADOR JOYERIAS Y RELOJERIAS LENCERIAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/894-1986"
1986-12-31,"Decree","Decreto 893/986","CONSEJOS DE SALARIOS - GRUPO Nº 1 COMERCIO. SUBGRUPO Nº 31 VENTA DE REPUESTOS PARA AUTOMOTORES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/893-1986"
1986-12-31,"Decree","Decreto 892/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 10 CASAS DE OPTICAS Y SUS TALLERES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/892-1986"
1986-12-31,"Decree","Decreto 891/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 32 CASAS DE MUSICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/891-1986"
1986-12-31,"Decree","Decreto 890/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 14 AGENCIAS DE VIAJES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/890-1986"
1986-12-31,"Decree","Decreto 889/986","CONSEJOS DE SALARIOS - GRUPO Nº 1 COMERCIO. SUBGRUPO Nº 3 MAQUINAS DE OFICINA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/889-1986"
1986-12-31,"Decree","Decreto 888/986","CONSEJOS DE SALARIOS - GRUPO Nº 22 INDUSTRIA DE LA BEBIDA. SECTOR BEBIDAS SIN ALCOHOL Y CERVEZAS. SECTOR DE BODEGAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/888-1986"
1986-12-31,"Decree","Decreto 887/986","CONSEJOS DE SALARIOS - GRUPO Nº 18 INDUSTRIA MOLINERA PANADERIAS Y FABRICACION DE PASTAS FRESCAS. SUBGRUPO MOLINOS DE HARINAS ALIMENTICIAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/887-1986"
1986-12-31,"Decree","Decreto 886/986","CONSEJOS DE SALARIOS - GRUPO N° 18 INDUSTRIA MOLINERA. PANADERIAS Y FABRICACION DE PASTAS FRESCAS. SUBGRUPO MOLINOS DE SAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/886-1986"
1986-12-31,"Decree","Decreto 885/986","CONSEJOS DE SALARIOS - GRUPO N° 4 BANCA. SUBCONSEJO BANCOS PRIVADOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/885-1986"
1986-12-31,"Decree","Decreto 884/986","CONSEJOS DE SALARIOS - GRUPO N° 18 INDUSTRIA MOLINERA PANADERIAS Y FABRICACION DE PASTAS FRESCAS. SUBGRUPO MOLINOS DE FECULAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/884-1986"
1986-12-31,"Decree","Decreto 883/986","CONSEJOS DE SALARIOS - GRUPO N° 46 SERVICIOS GENERALES. SUBGRUPO EMPRESAS
DE SEGURIDAD Y VIGILANCIA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/883-1986"
1986-12-31,"Decree","Decreto 882/986","CONSEJOS DE SALARIOS - GRUPO N° 23 INDUSTRIA ACEITERA. SUBGRUPO
MARGARINAS Y GRASAS COMESTIBLES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/882-1986"
1986-12-31,"Decree","Decreto 881/986","CONSEJOS DE SALARIOS - GRUPO N° 25 INDUSTRIA HOTELERA. SUBGRUPO HOTELES. MOTELES RESIDENCIALES. PARADORES. RESTORANTES. PARRILLADAS. CANTINAS. ZONAS BALNEARIAS DEL ESTE DEL PAIS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/881-1986"
1986-12-31,"Decree","Decreto 880/986","CONSEJOS DE SALARIOS - GRUPO Nº 33 INDUSTRIA DE LAS JOYAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/880-1986"
1986-12-31,"Decree","Decreto 879/986","CONSEJOS DE SALRIOS - GRUPO Nº 8 TRANSPORTE AEREO. SUBGRUPO AVIACION GENERAL
CIVIL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/879-1986"
1986-12-31,"Decree","Decreto 878/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 13 CAPITULO BANCA
DE CUBIERTA COLECTIVA DE QUINIELAS DE MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/878-1986"
1986-12-31,"Decree","Decreto 877/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 13 CAPITULO AGENCIAS DE LOTERIAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/877-1986"
1986-12-31,"Decree","Decreto 876/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 20 CASAS DE CREDITO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/876-1986"
1986-12-31,"Decree","Decreto 875/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO Nº 4 BAZARES FERRETERIAS JUGUETERIAS PINTURERIAS Y CASAS DE VENTA DE ARTICULOS DE ELECTRICIDAD Y ELECTRONICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/875-1986"
1986-12-31,"Decree","Decreto 874/986","CONSEJOS DE SALARIOS - GRUPO Nº 41 ACTIVIDADES EDUCATIVAS Y CULTURALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/874-1986"
1986-12-31,"Decree","Decreto 873/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 38 ANDA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/873-1986"
1986-12-31,"Decree","Decreto 872/986","CONSEJOS DE SALARIOS - GRUPO N° 41 ACTIVIDADES EDUCATIVAS Y CULTURALES. SUBGRUPO UNIVERSIDAD CATOLICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/872-1986"
1986-12-31,"Decree","Decreto 871/986","CONSEJOS DE SALARIOS - GRUPO Nº 13 INDUSTRIA METALURGICA DIQUES VARADEROS Y ASTILLEROS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/871-1986"
1986-12-31,"Decree","Decreto 870/986","CONSEJOS DE SALARIOS - GRUPO Nº 13 INDUSTRIA METALURGICA DIQUES VARADEROS
Y ASTILLEROS. SUBGRUPO PERSONAL DE DIRECCION DE LA INDUSTRIA METALURGICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/870-1986"
1986-12-31,"Decree","Decreto 869/986","CONSEJOS DE SALARIOS - GRUPO N° 24 INDUSTRIA PESQUERA. SUBGRUPO CARGA Y DESCARGA DE CONGELADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/869-1986"
1986-12-31,"Decree","Decreto 868/986","CONSEJOS DE SALARIOS - GRUPO N° 18 INDUSTRIA MOLINERA PANADERIAS Y FABRICACION DE PASTAS FRESCAS. SUBGRUPO MOLINOS DE CAFE TE Y ANEXOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/868-1986"
1986-12-31,"Decree","Decreto 867/986","CONSEJOS DE SALARIOS - GRUPO Nº 35 INDUSTRIA DEL PAPEL. SUBGRUPO PAPEL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/867-1986"
1986-12-31,"Decree","Decreto 866/986","FIJACION DE ASIGNACION FAMILIAR. NOVIEMBRE 1986","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/866-1986"
1986-12-31,"Decree","Decreto 865/986","FIJACION DE LA UR, URA, IPC, CRA. NOVIEMBRE 1986. DICIEMBRE 1986","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/865-1986"
1986-12-31,"Decree","Decreto 864/986","APROBACION DE TARIFAS. DIRECCION NACIONAL DE ADUANAS. DICIEMBRE 1986","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/864-1986"
1986-12-31,"Decree","Decreto 863/986","CREACION DE LA COMISION PARA EL DESARROLLO DE LA INVERSION","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/863-1986"
1986-12-31,"Decree","Decreto 862/986","LICITACIONES PUBLICAS - CONTRATACIONES DEL ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/862-1986"
1986-12-31,"Decree","Decreto 861/986","AUTORIZACION A FUNCIONARIOS A REALIZAR HORAS EXTRAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/861-1986"
1986-12-31,"Decree","Decreto 860/986","COMERCIO EXTERIOR - IMPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/860-1986"
1986-12-31,"Decree","Decreto 859/986","REGIMEN DE REFINANCIACION DE DEUDAS DEL SECTOR AGROPECUARIO INDUSTRIAL Y COMERCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/859-1986"
1986-12-31,"Decree","Decreto 858/986","IMPUESTO A LAS RENTAS DE LA INDUSTRIA Y COMERCIO - IMPUESTO AL PATRIMONIO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/858-1986"
1986-12-31,"Decree","Decreto 857/986","INDUSTRIA CARNICA - COMERCIO EXTERIOR - EXPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/857-1986"
1986-12-31,"Decree","Decreto 856/986","INDUSTRIA CARNICA - CREACION DE REGISTROS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/856-1986"
1986-12-31,"Decree","Decreto 855/986","INTERVENCION ADMINISTRATIVA DE MUTUALISTA. SOCIETA ITALIANA DI MUTUO SOCCORSO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/855-1986"
1986-12-31,"Decree","Decreto 854/986","FIJACION DE PRECIOS MINIMOS DE EXPORTACION","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/854-1986"
1986-12-31,"Decree","Decreto 853/986","IMPUESTO ESPECIFICO INTERNO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/853-1986"
1986-12-31,"Decree","Decreto 852/986","FUNCIONARIOS PUBLICOS - PASES EN COMISION","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/852-1986"
1986-12-31,"Decree","Decreto 851/986","CLASIFICACION Y COMERCIALIZACION DE TRIGO SEGUN SU CALIDAD","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/851-1986"
1986-12-31,"Decree","Decreto 850/986","FIJACION DE HORARIOS ESPECIALES DE ATENCION AL PUBLICO PARA ESTABLECIMIENTOS COMERCIALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/850-1986"
1986-12-31,"Decree","Decreto 849/986","FIJACION DE COMPENSACION ESPECIAL PARA LOS FUNCIONARIOS PUBLICOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/849-1986"
1986-12-31,"Decree","Decreto 848/986","APROBACION DEL PLAN DE INVERSIONES PUBLICAS DE UTE. EJERCICIO 1986","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/848-1986"
1986-12-31,"Decree","Decreto 847/986","IMPUESTO ADUANERO UNICO A LA IMPORTACION - TASA DE MOVILIZACION DE BULTOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/847-1986"
1986-12-31,"Decree","Decreto 846/986","COMERCIO EXTERIOR - IMPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/846-1986"
1986-12-31,"Decree","Decreto 845/986","REGISTRO Y COTEJO DE PLANOS DE MENSURA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/845-1986"
1986-12-31,"Decree","Decreto 844/986","COMERCIO EXTERIOR - IMPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/844-1986"
1986-12-31,"Decree","Decreto 843/986","APROBACION DE TARIFAS DE LA DIRECCION NACIONAL DE COMUNICACIONES. DICIEMBRE 1986","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/843-1986"
1986-12-31,"Decree","Decreto 842/986","CONSEJOS DE SALARIOS - GRUPO Nº 35 INDUSTRIA DEL PAPEL Y CARTON. SUBGRUPO CARTON","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/842-1986"
1986-12-31,"Decree","Decreto 841/986","CONSEJOS DE SALARIOS - GRUPO N° 17 INDUSTRIA DEL CUERO Y AFINES. SUBGRUPO Nº 3 CURTIEMBRES DE CUEROS PELIFEROS Y AFINES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/841-1986"
1986-12-31,"Decree","Decreto 840/986","CONSEJOS DE SALARIOS - GRUPO N° 8 TRANSPORTE AEREO. SUBGRUPO EMPRESAS ARCO Y LAPA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/840-1986"
1986-12-31,"Decree","Decreto 839/986","CONSEJOS DE SALARIOS - GRUPO N° 17. INDUSTRIA DEL CUERO Y AFINES. SUBGRUPO 2 MARROQUINERIA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/839-1986"
1986-12-31,"Decree","Decreto 838/986","CONSEJOS DE SALARIOS - GRUPO N° 19 INDUSTRIA DE LA LECHE Y AFINES. SUBGRUPO 01 DISTRIBUIDORES DE LECHE PASTERIZADAS E INSPECCIONADA Y SUS DERIVADOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/838-1986"
1986-12-31,"Decree","Decreto 837/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO 6 VENTA DE PRODUCTOS
DE RIOS. SUBGRUPO 12 DISTRIBUIDORES DE COMBUSTIBLES LIQUIDOS Y AFINES. SUBGRUPO 29. EMPRESAS DE COMERCIALIZACION DE AUTOMOTORES NUEVOS Y USADOS
CON O SIN TALLER DE REPARACION Y MANTENIMIENTO Y/O VENTA DE REPUESTOS Y ACCESORIOS. SUBGRUPO 35. CONSIGNATARIOS DE GANADO. SUBGRUPO 36 ALQUILER
DE COCHES CON O SIN CHOFER. SUBGRUPO 9 FARMACIAS Y DROGUERIAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/837-1986"
1986-12-31,"Decree","Decreto 836/986","CONSEJOS DE SALARIOS - GRUPO N° 17 INDUSTRIA DEL CUERO Y AFINES. SUBGRUPO Nº 1 CALZADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/836-1986"
1986-12-31,"Decree","Decreto 835/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 28 SUPERGAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/835-1986"
1986-12-31,"Decree","Decreto 834/986","CONSEJOS DE SALARIOS - GRUPO N° 1 COMERCIO. SUBGRUPO N° 2 COMERCIALIZACION DE ARTICULOS PARA EL HOGAR Y MUEBLES AL POR MENOR","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/834-1986"
